,text,top_class,hate_speech,offensive_language,neither
2435,"Ryan Green ( twitter.com/HydroSnail ), with guest Kate Elliot ( twitter.com/KatersTweets ).",neither,0.03413454954554933,0.44106193941393546,0.5248035110405153
2436,man i had a wow gf too but it never went anywhere,neither,0.03377549166013191,0.4067207949396965,0.5595037134001716
2437,I usually play a fire wizard on Myrrh,neither,0.03724145002951043,0.3409369419699514,0.6218216080005381
2438,@chaoticloony hey!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2439,"Okay, but I relate when stuff like that happens",neither,0.04769559343103223,0.4059189179250885,0.5463854886438795
2440,Hello from the UK,neither,0.039576624406458885,0.2979129073730629,0.6625104682204782
2441,it used its reaction!,neither,0.03237553086530391,0.33281042593847354,0.6348140431962226
2442,why didnt they choose to stay and slay that dragon :(,neither,0.03311794345253072,0.3382921444668566,0.6285899120806127
2443,I love her so much,offensive_language,0.022447153254473527,0.6891869603257801,0.2883658864197464
2444,hello,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2445,reminds me a little of the mage stronghold from Baldurs gate 2 :D Caleb got himself a home away from home!Q,neither,0.036373836566305336,0.3366484387287422,0.6269777247049525
2446,!piratename,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2447,Bidet from Phoenix!,neither,0.04066490145509902,0.30981049537100724,0.6495246031738937
2448,@RaphDoesStuff good to see you here!,neither,0.19633603403910654,0.31293668681670084,0.4907272791441926
2449,"Suggestion for a show, sister show to Wednesday club. The Weeboo Club, discuss anime and manga, that term is used with love BTW",neither,0.04508397835184298,0.2749220692517104,0.6799939523964467
2450,Matthew I'm 31 I don't have math classes,neither,0.0391204051568737,0.3360246283660298,0.6248549664770966
2451,Sick is going around the country. Had to call in to work tonight because I ache all over.,neither,0.05233880361472329,0.3543368864444617,0.593324309940815
2452,bidet from Baltimore,neither,0.04079557052152802,0.3075927002946183,0.6516117291838538
2453,it's time bois,neither,0.03675027121489696,0.351733250156266,0.6115164786288371
2454,HYYYYYYYYYYPEEEEEEEEEEEEE!!!!!!!!!!!!!!!!!!!!!!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2455,Bidet from AUS,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2456,yasha x boregard. BegWan,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2457,ahhh the music I've been missing,neither,0.02185010779315992,0.3088976494965658,0.6692522427102743
2458,Kappa,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2459,dayHeart dayHeart dayHeart dayHeart,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2460,"I should probably watch the interludes, but I'll watch them after this. Hopefully I didn't miss anything too important",neither,0.041706298803131536,0.37444455555020895,0.5838491456466596
2461,I'm getting a Bioshock Infinite Colombia vibe.,neither,0.035985427334614885,0.3892333836499153,0.5747811890154698
2462,Thanks @beastlydoor,neither,0.035884468650613,0.3004919205142699,0.6636236108351171
2463,YAAAAAAAAAAAAAY,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2464,#WEKnow,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2465,@jessieleaf Oh no! Happy birthday at least,neither,0.042640143195770606,0.3199915740172468,0.6373682827869825
2466,Good evening lovely daisies!,neither,0.038875919390412204,0.33057464424545635,0.6305494363641315
2467,why would you ever have vodka when you could have gin,neither,0.04188926574418144,0.4426540609541657,0.5154566733016528
2468,we can totally hear you and it's adorable,neither,0.04996183965258727,0.3295612315096519,0.620476928837761
2469,Timey wimey,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2470,Bidet from Oklahoma,neither,0.04066490145509902,0.30981049537100724,0.6495246031738937
2471,Bidet from Winnipeg!!💙💙💙,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2472,WOOOW,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2473,Veth,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2474,Veth,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2475,ALL ABOARD THE FEELS TRAIN,neither,0.04014063438807825,0.3836829934012441,0.5761763722106776
2476,"you know every time i see someone type here in chat about how it's their first live show, i just get a ton of warm fuzzy big sibling feels <3",neither,0.05705697395546561,0.2060308343293962,0.7369121917151382
2477,"holy cow, 1st live show, I cant keep up with the chat...lol",neither,0.03621698662197847,0.3582733721116971,0.6055096412663244
2478,"@Mammouth6625 It's a joke from the first campaign. Grog thought ""bidet"" was a fancy way of saying hello when he misheard someone say ""good day""",neither,0.0305814035266874,0.2842863203982953,0.6851322760750171
2479,whoa thats alot of subs @.@,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2480,Find the rebroadcast schedule for today here: http://bit.ly/ThurRebroadcast,neither,0.05993176898675194,0.16282973960513905,0.7772384914081091
2481,I really wanna draw the decap scene too. What a badass moment!,neither,0.04211985994361156,0.3202669460592964,0.6376131939970922
2482,"Led by Storyteller Jason Carl of White Wolf Entertainment, L.A. By Night is a dark tale of personal horror and inhuman conspiracy that sees four vampires doing their best to navigate the macabre affairs and terrifying realities of surviving the L.A. night.",neither,0.11790822065779526,0.4086729631048225,0.4734188162373824
2483,"when I was going to school on US military bases in Asia, we'd have to get the talk from the bomb disposal guys every year about not picking up strange old objects.",neither,0.03888256212747762,0.3817685628049735,0.5793488750675491
2484,lmao,neither,0.037050151434762084,0.3711622369619404,0.5917876116032975
2485,Stop it Sam,neither,0.03769582994933467,0.424895696746389,0.5374084733042763
2486,Bidet from New Orleans,neither,0.044507006622991736,0.21166473641774405,0.7438282569592642
2487,Bidet from England critroleBidet critroleBidet,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
2488,But what about the Chair!!,neither,0.03883691412570786,0.3465017851432207,0.6146613007310714
2489,10 minutes,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2490,"first time getting to watch this live, im so excited!!!!",neither,0.04092770354133267,0.44300102327629937,0.516071273182368
2491,Why is Jester so CUUTE,neither,0.031342590276312914,0.4365948406729591,0.5320625690507278
2492,Bidet from the skier’s paradise of Vail Colorado⛷,neither,0.03955820922711497,0.302404852004189,0.6580369387686961
2493,Bidet from western Oregon!,neither,0.040371808140217125,0.31478505383715205,0.6448431380226308
2494,"Bidet from Buffalo, NY! BEYOND THE WALL!!!",neither,0.03953970790000548,0.3070265853168889,0.6534337067831056
2495,50 episodes already tangPog,neither,0.03848784165036997,0.34676088193059945,0.6147512764190305
2496,Bidet from El Paso,neither,0.04080695066346891,0.3073995495860776,0.6517934997504536
2497,Bidet from Tucson,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
2498,Given the episode of tonight's title Womack and Womack might be more appropriate :P,neither,0.038347754761233546,0.2843355786665151,0.6773166665722514
2499,I just gotta say the actor who plays Victor is so freaking good,neither,0.0394169047621861,0.4087356842561643,0.5518474109816496
2500,Victor's suit is going to have so many red stains tonight,neither,0.04474713342002598,0.35704830856211256,0.5982045580178614
2501,Hello Daisies! Greetings from Massachusetts,neither,0.04044253611397438,0.3135846155371888,0.6459728483488371
2502,Beautiful segue,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2503,excited to watch! Thank you G&S for letting us view on twitch,neither,0.07516228581497672,0.3386744139478124,0.5861633002372111
2504,Y’all this is the DnD show ran by the fabulous Deborah Ann Woll. Critical Role was pushed to next week,neither,0.05331156012679531,0.3351859260058654,0.6115025138673393
2505,Happy birthday leann Walsh I heard it was your special day and you do this too it’s great,neither,0.0972910367218758,0.28814582100547204,0.6145631422726522
2506,I wish you did bite.,neither,0.056831513837316015,0.3791997871025024,0.5639686990601817
2507,"Okay, this title card detail is epic fucking storytelling",offensive_language,0.1150561156862542,0.8695550594829481,0.01538882483079758
2508,"Also, happy love day or single awareness for all the people in the world.",neither,0.04909766464384765,0.3290329207813236,0.6218694145748287
2509,Oh jeez for a second i thought i missed a part of it but it was just the recap lmao,neither,0.03367596367495447,0.25194852556638425,0.7143755107586612
2510,@BigJimSlade428 join us in Boston at https://twitter.com/NECritters !,neither,0.0627896024843607,0.4188223054942048,0.5183880920214345
2511,first live!,neither,0.03503950172450729,0.3318941642020047,0.6330663340734881
2512,oops,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2513,f,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2514,bidet,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2515,first stream!,neither,0.03183144858848599,0.3329975607826918,0.6351709906288221
2516,gandsMolly gandsMolly gandsMolly,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2517,bidet from Salt Lake City!!,neither,0.04031822098218303,0.3156945677603287,0.6439872112574881
2518,Welcome back bees!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2519,Bidet from brasiiiilllllll aaaaaaa love you aaaaalll,neither,0.0704721752933369,0.4190839087514187,0.5104439159552443
2520,bidet,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2521,critroleHdywtdt critroleHdywtdt critroleHdywtdt critroleHdywtdt critroleHdywtdt,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2522,@shidareAKI shopping episode!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2523,<3 Jason Carl <3,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2524,YESSSSSSSSSSSSSSS,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2525,hell yeah,offensive_language,0.024014075456083226,0.8806496383571902,0.0953362861867266
2526,what was his name again?,neither,0.07539593783860361,0.36182746318412695,0.5627765989772694
2527,"@GeekandSundry That's exciting, thanks for that info",neither,0.029220321400718494,0.3559522493619652,0.6148274292373164
2528,Ghosts turn into Wraiths..,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2529,@VermillionCrimson OOOOOOHHHHH DAMN thanks,offensive_language,0.043022972787563146,0.8784430007889441,0.07853402642349268
2530,"anyone else seeing the 48.6ish million veiws in the veiw counter, ? weird",neither,0.038451039641462514,0.3119884789416924,0.6495604814168452
2531,O hai hosts,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2532,Hi @MonocleSociety,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2533,are they doing critical role tonight?,neither,0.055600208588360366,0.2795699459609607,0.6648298454506789
2534,Hello #vamily,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2535,"no clue how many episodes, last season had 8",neither,0.039062642198052944,0.3370050165265278,0.6239323412754192
2536,"oh, that blush watercolour <3",neither,0.041653734667610604,0.3151655813181791,0.6431806840142105
2537,bryandHeart bryandHug bryandHeart,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2538,"Well raided, Chill on my friends! Enjoy @GeekandSundry ! Shout out to #RelicsAndRarities on Twitter and Project Alpha bryandCelebrate bryandCelebrate bryandCelebrate bryandCelebrate",neither,0.031311075137199704,0.42455158746862737,0.5441373373941728
2539,hey court! what up,neither,0.042183965406948416,0.3806690143884626,0.577147020204589
2540,I wish I could play like this,neither,0.05154075893840679,0.3497016832148368,0.5987575578467564
2541,mods are lit bryandHeart,neither,0.07893955557340156,0.26718863153946965,0.6538718128871287
2542,im so excited!!!!!!!,neither,0.03835248773688177,0.4267210461867669,0.5349264660763514
2543,And yes. I FEEL SHAME for each pun I make,neither,0.03511429646751335,0.2862594234344551,0.6786262800980316
2544,JASPER WHAT HAPPENED YOU LOOK GREAT,neither,0.056772339991274026,0.33757039583111725,0.6056572641776087
2545,"Do you even backblaze, bro?",neither,0.06467344613413245,0.4179658062043158,0.5173607476615518
2546,"Join us for a totally fun and completely casual gaming stream today from 4pm to 6pm PT with Becca Scott, Erika Fermina, Gina DeVivo, Rachel Seely and Whitney Moore!",neither,0.04565745127623505,0.2883349610926806,0.6660075876310844
2547,Resub gandsHype,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2548,I love this opening they made! It's exactly the feel I hoped for.,neither,0.032741345677128164,0.3115007393659706,0.6557579149569013
2549,@debbers500 How much time between each of the sessions?,neither,0.035367150447803024,0.3334710484870495,0.6311618010651473
2550,It is currently Thursday 6:06 PM at the Geek & Sundry studio in California.,neither,0.05122739174211879,0.3296323920099,0.6191402162479812
2551,callisto 7 :D,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2552,HEEEERE WE GOOOO!,neither,0.03928250105640122,0.33327343791446,0.6274440610291387
2553,Chaz dies tonight!,neither,0.03655203417493219,0.3060820282688225,0.6573659375562454
2554,Yes!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2555,Jason Carl has such a great voice,neither,0.038520977925221384,0.30510871075210405,0.6563703113226746
2556,Bidet,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2557,Megan the artist for those segments is here: https://twitter.com/MIAnewarcher,neither,0.0984345815421315,0.2914529900491525,0.610112428408716
2558,Nines <3,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2559,Find your soulmate at www.TenderBeta.com,neither,0.06338338368719698,0.2772735546937898,0.6593430616190132
2560,"STAY OFF TENDER, IT'S A BLOOD TRAP!",neither,0.03840075835042808,0.33073807391590265,0.6308611677336693
2561,I already found my soul mate,neither,0.02968535188234655,0.4128121920078868,0.5575024561097667
2562,"@seratonia becca IS the demon, she reverse possesses them",neither,0.05929031542806256,0.3732451464571903,0.5674645381147471
2563,it's all choppy for me i so sad.,neither,0.02550574749060804,0.4644093554828119,0.5100848970265801
2564,omg i love X so much,neither,0.03190657087930872,0.4007888213533596,0.5673046077673316
2565,X!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2566,Hi @woofwoofspacedog,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2567,@yuheinil It's prerecorded but live,neither,0.038724708264651526,0.3437755560873973,0.617499735647951
2568,Bing Bong,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2569,They haven't done Cherry Blossoms for a while,neither,0.0342346932784673,0.3167500029705917,0.6490153037509409
2570,mrgore00 subscribed at Tier 1.,neither,0.03853807016957085,0.358210604756348,0.6032513250740811
2571,@slippydude but then I miss y'all,neither,0.02946089494821968,0.4420608148270033,0.528478290224777
2572,this game is so precious and pure,neither,0.04458281814415729,0.2981329029460931,0.6572842789097496
2573,bleh,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2574,kitty cats :D,neither,0.042717604371036805,0.17891912684639127,0.778363268782572
2575,Good (insert appropriate time frame) folks.,neither,0.03835575099969313,0.34252453013434075,0.6191197188659661
2576,:),neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2577,"I love how this chat and show is half Science goofyness, half hair advices",neither,0.05052806661715253,0.2707277759706449,0.6787441574122025
2578,(But I got a Lacy on the quiz),neither,0.033279804898537865,0.3700758107153496,0.5966443843861124
2579,It's just gonna be gobs and gobs of fun.,neither,0.031992065369302033,0.36287340782330507,0.6051345268073928
2580,Another question,neither,0.1102344348612226,0.2363344490750374,0.6534311160637399
2581,"Can our Gobbos blow up this NEW, INTACT MOON?",neither,0.040479302863075294,0.2949428904866361,0.6645778066502886
2582,@The_TBoyce probably riding my horse down to Dorne,neither,0.033775856798960696,0.4124369188465984,0.5537872243544408
2583,ramaNom ramaNom ramaNom,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2584,lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
2585,She became the monster she wanted to dethrone. Very predictable,neither,0.04450928025549721,0.41813746442451855,0.5373532553199842
2586,writing is just dogshit this season,neither,0.04177305654558983,0.3422866311470759,0.6159403123073343
2587,"If you would like to share opinions on our hosts, guests or fellow viewers, please do so in a respectful manner. Don't make them feel uncomfortable.",neither,0.04843323757214918,0.3955914232118464,0.5559753392160044
2588,this guy is high,neither,0.04397754040188315,0.4350181879609414,0.5210042716371754
2589,The Sopranos probably had the most impact on me as an HBO show.,neither,0.0384067008849241,0.3261253190178313,0.6354679800972446
2590,"I just want a Tormund and Ghost buddy-cop style finale, forget about everything else lol",neither,0.032380210345275134,0.3587829748693269,0.608836814785398
2591,"shidareAKI casts gandsBing gandsBong on @shidareAKI, shidareAKI is having a good time!",neither,0.04305367732788904,0.3663154934530779,0.590630829219033
2592,heaven,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2593,"@GeekandSundry Don't worry, the INT of the soldiers in this game is 6",neither,0.042976090042258455,0.28428660419708,0.6727373057606616
2594,np sorry for being a bully lol,neither,0.026984950895655026,0.36610987326184463,0.6069051758425003
2595,rofl,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2596,and coming back to the game,neither,0.04488331367812053,0.23145736655521199,0.7236593197666675
2597,switch,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2598,resub gandsHype,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2599,every bethesda game ever has the same number of complications,neither,0.03913425491491916,0.28292843372559245,0.6779373113594885
2600,floppy disks is where it's at 1.44Mb,neither,0.047297373467385335,0.3202559127403606,0.6324467137922541
2601,Hi Khail and Erika!,neither,0.038358606956405694,0.2721397086643902,0.6895016843792041
2602,We have a subscriber-only Discord server! Join here: https://discord.gg/geekandsundry (you'll need to sub and link it to your Twitch) and be a part of the fun!...Warning: It can take up to an hour for the server to update and give you access to the channels,neither,0.08464076273808444,0.286394834032893,0.6289644032290227
2603,that was even better than anticipated but are y'all good?,neither,0.053686019839388456,0.4261330887025037,0.5201808914581079
2604,Lilly and James Potter,neither,0.03885437062130225,0.3008291768026957,0.6603164525760021
2605,that is what all those vent hints were,neither,0.07538832250901867,0.33647649458265755,0.5881351829083237
2606,Ooof yeah. That's smart. War of the Realms is really issue 1 then anything is fair game,neither,0.03459945553385859,0.3798082170287376,0.5855923274374037
2607,Dan how would you like to see the X-Men and mutants integrated into the cinematic universe?,neither,0.06033045446358271,0.31168021183166483,0.6279893337047525
2608,"Dan/Everyone, have you seen the new Batman vs Teenage Mutant Ninja Turtles animated movie yet? Is it good?",neither,0.04701109972675594,0.33489757090333383,0.6180913293699103
2609,Or a lack of new Punage,neither,0.04319914512664234,0.2367996528536719,0.7200012020196859
2610,!points Whitney,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2611,Hhehehhe,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2612,"Just because you're immortal, doesn't mean you can't be ripped to shreds, Meowmeow!",neither,0.09357461017673267,0.39454073749308016,0.5118846523301871
2613,Lady Shark Do do. dodododod,neither,0.04188627078359225,0.3295392463598648,0.6285744828565429
2614,the pooper speaks wisdom,neither,0.038351000110748164,0.310092396174505,0.6515566037147468
2615,"i saw this on the front page, im high on acid",neither,0.032841355980323665,0.40876357682877024,0.5583950671909063
2616,@alco_hauls 10,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2617,Lol @kbtibbs 😹,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
2618,!points @chaoticloony,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2619,@JeffM0307 Thank you!!!,neither,0.07325166854587051,0.4363263848507848,0.4904219466033448
2620,gandsApplaud gandsApplaud gandsApplaud gandsApplaud,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2621,Buy*,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2622,Help support the #GnSLive twitch channel! $4.99/month gets you exclusive sub-only benefits and helps keep the channel alive! Thanks! twitch.tv/geekandsundry/subscribe or for MOBILE https://secure.twitch.tv/products/geekandsundry/ticket/new,neither,0.04756476020036562,0.28780811278399754,0.6646271270156369
2623,Can I exit mine? and enter another life?,neither,0.06747081981175079,0.2896127241645383,0.6429164560237111
2624,stripGo stripGo stripGo,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2625,I would have escape podded. Can't sound blast an escape pod if you want to live.,neither,0.04135149910290162,0.3703736500567418,0.5882748508403566
2626,@Celador_Mythica Quite acute plan.,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2627,You are in the Neverrealm,neither,0.19328787967860228,0.27275780223561896,0.5339543180857788
2628,is now trying to imagine the Old Man Gerbs thing with Eric providing the description,neither,0.03945189293733552,0.3600212112838022,0.6005268957788621
2629,"That was an excellent pun, @highvoltage988! Here, have some points for that one! You have been awarded 67 points!",neither,0.05010731317102306,0.3823050305564786,0.5675876562724983
2630,...and to think ...I almost hesitated.,neither,0.04820930555604409,0.2633849022776485,0.6884057921663075
2631,"Binding Ancient Beyond Ancient Super Power Radiance to Living DNA? That was Dr. Patel ""messin' around"" ;3",neither,0.0403858053463468,0.3463518813043812,0.613262313349272
2632,Multiverse Tremors.,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2633,awwww Anton bb,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2634,"But Anton... aren't you mildly resistant to Electricity now, like Luffy?",neither,0.05988046359271625,0.3732219043942648,0.5668976320130188
2635,Abuelan't,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2636,"That was an excellent pun, @sam! Here, have some points for that one! You have been awarded 18 points!",neither,0.049837874073445664,0.3811794156843593,0.5689827102421949
2637,!amy,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2638,They need a space worm as a new friend.,neither,0.040565750149916605,0.2878783556282717,0.6715558942218117
2639,@DarkestArgentum D&D,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2640,!points @Celador_Mythica,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2641,I have an idea.... RUN!!!!!,neither,0.03923392772092072,0.3340978541838682,0.6266682180952111
2642,throw Oya!!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2643,Amy's faces mirrirs mine right now,neither,0.038721489266690966,0.3446589561637017,0.6166195545696074
2644,"Sam over there shipping it so hard, she took Int damage.",offensive_language,0.0318751108831357,0.5197270434106049,0.44839784570625946
2645,clutches as many pillows as possible,neither,0.03601591218941709,0.38871597610479053,0.5752681117057923
2646,No,neither,0.036918905254960256,0.3733898271584121,0.5896912675866277
2647,NO DOIT,neither,0.036918905254960256,0.3733898271584121,0.5896912675866277
2648,someone draw the dimensional kaiju fight,neither,0.038764986076269936,0.31785866527953965,0.6433763486441905
2649,Worth it,neither,0.03729645349164165,0.331117894995404,0.6315856515129544
2650,oh?,neither,0.051363287716059566,0.22255663153133606,0.7260800807526044
2651,I wonder if they'll encounter the fey sometimne,neither,0.0205069801120866,0.3727934415171664,0.6066995783707472
2652,did i make it in time?,neither,0.036365169448178566,0.3548442564375069,0.6087905741143144
2653,@jwillis13 It's super good,neither,0.036803747850394725,0.33128735905874285,0.6319088930908624
2654,"@VermillionCrimson I can try to turn someone's attention to it, but I'm not sure what it is you're hearing",neither,0.07226732293462576,0.41766981966086014,0.510062857404514
2655,date,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2656,Oh no,neither,0.04751210705993949,0.26629718932274826,0.6861907036173122
2657,unlife goals,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2658,@Your_Local_Doggo have a sub :D,neither,0.038740217431444575,0.34247740627745993,0.6187823762910954
2659,Undad... Don't FUNK around,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2660,ghoulification just wears off doesnt it?,neither,0.034202883084128666,0.3499608921093146,0.6158362248065566
2661,earmuffs for mom xD,neither,0.030335623521956862,0.2849765142667572,0.684687862211286
2662,critroleBrian critroleScanlan,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2663,metal AF,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2664,"Really though, who wouldn't want to make out with him?",neither,0.03242173036871212,0.4186811954567408,0.5488970741745471
2665,"this dude playing Mark is amazing, I already like this guy",neither,0.05069766736358652,0.3567809556852764,0.5925213769511372
2666,"No, but she did chuck a 4x4 at someone that one time.",offensive_language,0.03267041494266505,0.4926478204951665,0.4746817645621684
2667,Jason is a wonderful Storyteller,neither,0.047204031933976674,0.3277102244511059,0.6250857436149174
2668,@Ronin_LXXIII Yeah because Victoris forcing it,neither,0.02345844743135193,0.4351285145658664,0.5414130380027816
2669,lol... someone screen shot mark saying animal products after she says she doesnt taste good.,neither,0.03312340797067912,0.4379061673578668,0.5289704246714542
2670,best couple ever,neither,0.03841726949135415,0.3217012686677771,0.6398814618408688
2671,Lost it.,neither,0.03711923216767489,0.33117884953530674,0.6317019182970184
2672,Annabelle going to eat him now....,neither,0.0433926296253003,0.35178359979607826,0.6048237705786215
2673,@StaticOccult That's what makes it so hilarious.,neither,0.03917234002730915,0.4098681351707483,0.5509595248019425
2674,ouch,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2675,#RavenClaw,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2676,Annabelle the life of a party,neither,0.035801883429213074,0.3672071670988327,0.5969909494719543
2677,loving the hairdo,neither,0.038645964332754634,0.31564673388339864,0.6457073017838468
2678,#NotADate,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2679,"Guys, he's willingly taking her to his house....",offensive_language,0.06569848144295345,0.5261662183984391,0.4081353001586074
2680,"Damn it horny people, vampires don't technically have libidos",offensive_language,0.06292532655820465,0.6600821995184981,0.2769924739232972
2681,gandsLessthanthree gandsLessthanthree gandsLessthanthree gandsLessthanthree gandsLessthanthree,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2682,Jasper forgot how to English LUL,neither,0.043758955674016116,0.3278318916216471,0.6284091527043368
2683,Ugh! I totally missed this from the return from break ;_;,neither,0.04009977206420556,0.2996732460245379,0.6602269819112565
2684,Eva is road of the soul id bet,neither,0.044318133309094884,0.3173036947920939,0.6383781718988113
2685,Eva is best vampire wife,neither,0.04493871264676917,0.3224492071709105,0.6326120801823203
2686,Kiss the girl!!!,neither,0.03078933536845536,0.3871050350345037,0.5821056295970409
2687,OoooooOOOOOH!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2688,JCVIM with dirty puns,neither,0.023896574753793164,0.3880381197945175,0.5880653054516892
2689,linHey,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2690,unsettling!,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2691,Is it orange or blue?,neither,0.04584887620660651,0.3281763246472309,0.6259747991461626
2692,and so does Jasper... oh wait i mean..,neither,0.031251259943530285,0.3974131945275276,0.5713355455289422
2693,I knew it!!!,neither,0.03725624693352495,0.33113172387443623,0.6316120291920387
2694,2nd ed WOD book good sauce,neither,0.038997873655126365,0.33053269858153483,0.6304694277633387
2695,@GeekandSundry ofc,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2696,Holy Shit,offensive_language,0.04257650662097627,0.9573463282193174,7.716515970639688e-05
2697,It still has a ward on it from before,neither,0.033065751498196086,0.3821051975128906,0.5848290509889132
2698,PogChamp PogChamp PogChamp PogChamp PogChamp,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2699,<3 <3 <3 <3 <3 <3 <3 <3 <3 <3,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2700,Squid1 Squid2 Squid3 Squid2 Squid4,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2701,I Love this Ship,neither,0.036283450664290284,0.34642748610713625,0.6172890632285736
2702,I am going to eat yoi muahahaha,neither,0.04353547709524007,0.3508885527898597,0.6055759701149002
2703,LUL,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2704,wait did annabelle tell jasper?,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2705,I just want to say that I don’t care that Jasper is a monster. We could all learn something about being a decent human from him,neither,0.0852094908777577,0.3475402803400012,0.5672502287822413
2706,lol fine,neither,0.028427472869654212,0.413770267387176,0.5578022597431698
2707,!massive,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
2708,He did WHAT!?,neither,0.058296278751521276,0.32080955407036504,0.6208941671781137
2709,Cam isn't going to recognize his claim of Elysium,neither,0.0608290801652493,0.34733401364166605,0.5918369061930848
2710,@prismaticfaerie 👍,neither,0.039453208442083915,0.33037608806864915,0.6301707034892671
